JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451619.864,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451620.5146,5.1,,,Vis.,SBN,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451620.7222,4.9,,,Vis.,SQQ,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451620.86,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451620.8761,5.103,,,V,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451620.8788,ETA CAR,,STD,210,,,
2451620.8761,5.776,,,B,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451620.8788,ETA CAR,,STD,210,,,
2451620.8761,5.472,,,U,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451620.8788,ETA CAR,,STD,210,,,
2451621.4799,5.1,,,Vis.,SBN,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451621.5,5.6,,,Vis.,PPB,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451621.7,5.14,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451621.7215,5.0,,,Vis.,SQQ,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451621.9,5.6,,,Vis.,TNX,KZ,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451622.4437,5.1,,,Vis.,SBN,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451622.8486,5.3,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451622.8486,5.5,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451623.569,5.5,,,Vis.,IPA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451623.605,5.1,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451624.4521,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451624.9319,5.2,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451625.556,5.0,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451625.6,5.12,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451625.7125,5.0,,,Vis.,SQQ,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451625.8194,5.5,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451625.9227,5.100,,,V,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451625.9255,ETA CAR,,STD,211,,,
2451625.9227,5.443,,,U,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451625.9255,ETA CAR,,STD,211,,,
2451625.9227,5.772,,,B,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451625.9255,ETA CAR,,STD,211,,,
2451626.4556,5.1,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451626.529,5.1,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451626.6993,5.0,,,Vis.,SQQ,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451627.7083,5.1,,,Vis.,SQQ,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451627.8474,5.492,,,U,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451627.8502,ETA CAR,,STD,212,,,
2451627.8474,5.791,,,B,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451627.8502,ETA CAR,,STD,212,,,
2451627.8474,5.092,,,V,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451627.8502,ETA CAR,,STD,212,,,
2451627.86,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451627.8611,5.6,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451628.4,5.1,,,Vis.,PLA,A,,,,,,,V,,,,ETA CAR,,STD,,,,
2451628.5,5.6,,,Vis.,PPB,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451628.535,5.1,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451628.5417,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451628.6,5.13,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451628.9722,5.7,,,Vis.,SJDA,,,,,B7X50,,,Z,,,,ETA CAR,BAA-VSS,STD,,,,BAAVSS
2451629.5049,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451629.5111,5.1,,,Vis.,RFP,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451629.5972,5.0,,,Vis.,SQQ,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451629.599,5.1,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451629.8833,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451630.519,5.1,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451630.86,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451630.8729,5.451,,,U,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451630.8758,ETA CAR,,STD,213,,,
2451630.8729,5.764,,,B,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451630.8758,ETA CAR,,STD,213,,,
2451630.8729,5.096,,,V,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451630.8758,ETA CAR,,STD,213,,,
2451631.4410,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451631.5007,5.5,,,Vis.,TVG,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451631.529,5.0,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451631.828,5.2,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451632.575,5.0,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451632.7014,5.6,,,Vis.,SQQ,VZ,,,,,,,V,,,,ETA CAR,,STD,,,,
2451633.5,5.6,,,Vis.,PPB,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451633.533,5.0,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451634.520,5.1,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451634.7076,5.8,,,Vis.,SQQ,W,,,,,,,V,,,,ETA CAR,,STD,,,,
2451634.83,5.4,,,Vis.,IFJ,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451634.9389,5.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451635.4951,5.1,,,Vis.,RFP,A,,,,,,,V,,,,ETA CAR,,STD,,,,
2451635.564,5.1,,,Vis.,DZS,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451635.8872,5.775,,,B,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451635.8901,ETA CAR,,STD,214,,,
2451635.8872,5.454,,,U,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451635.8901,ETA CAR,,STD,214,,,
2451635.8872,5.098,,,V,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451635.8901,ETA CAR,,STD,214,,,
2451635.906,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451636.25,5.4,,,Vis.,MLF,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451636.520,5.1,,,Vis.,DZS,,45,53,SA57SB61,,,,V,,,,ETA CAR,,STD,,,,
2451636.6,5.07,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451637.4882,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451637.555,5.2,,,Vis.,DZS,,45,53,SA57SB61,,,,V,,,,ETA CAR,,STD,,,,
2451637.9438,5.4,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451638.4542,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451639.4958,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451639.5660,5.1,,,Vis.,RFP,A,,,,,,,V,,,,ETA CAR,,STD,,,,
2451639.851,5.2,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451640.0,5.7,,,Vis.,CR,K,,,,,,,V,,,,ETA CAR,,STD,,,,
2451640.4472,5.1,,,Vis.,ARL,K,,,,,,,V,,,,ETA CAR,,STD,,,,
2451641.4903,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451641.9576,5.2,,,Vis.,TBX,KS,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451642.5285,5.1,,,Vis.,ARL,K,,,,,,,V,,,,ETA CAR,,STD,,,,
2451642.5868,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451643.5,5.6,,,Vis.,PPB,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451643.5465,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451643.5931,5.1,,,Vis.,RFP,A,,,,,,,V,,,,ETA CAR,,STD,,,,
2451644.4,5.2,,,Vis.,PLA,A,,,,,,,V,,,,ETA CAR,,STD,,,,
2451644.9243,5.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451645.23,5.4,,,Vis.,MLF,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451645.4056,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451645.4076,5.1,,,Vis.,ARL,K,,,,,,,V,,,,ETA CAR,,STD,,,,
2451645.8979,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451646.4667,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451646.862,5.2,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451647.5729,5.6,,,Vis.,TVG,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451647.9854,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451648.5,5.11,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451648.903,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451649.8792,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451651.916,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451652.6215,5.3,,,Vis.,KRB,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451654.4090,5.0,,,Vis.,ARL,K,,,,,,,V,,,,ETA CAR,,STD,,,,
2451654.4917,5.1,,,Vis.,SBN,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451654.5,5.6,,,Vis.,PPB,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451654.9243,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451655.1327,5.1,,,Vis.,RIX,T,,,,,,,V,,,,ETA CAR,,STD,,,,
2451655.1479,5.4,,,Vis.,RIX,T,,,,,,,V,,,,ETA CAR,,STD,,,,
2451655.4278,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451655.5,5.07,,,Vis.,OSE,,466,508,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451655.9917,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451656.29,5.5,,,Vis.,MLF,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451656.3910,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451656.3993,5.0,,,Vis.,ARL,K,,,,,,,V,,,,ETA CAR,,STD,,,,
2451656.4514,5.3,,,Vis.,AAX,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451656.5,5.12,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451656.550,5.5,,,Vis.,IPA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451656.88,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451656.8826,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451657.4437,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451657.4542,5.0,,,Vis.,ARL,K,,,,,,,V,,,,ETA CAR,,STD,,,,
2451657.5,5.12,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451658.4,5.14,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451658.4479,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451659.0514,5.1,,,Vis.,PEX,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451659.4708,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451659.5,5.6,,,Vis.,PPB,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451659.5146,5.1,,,Vis.,RFP,A,,,,,,,V,,,,ETA CAR,,STD,,,,
2451659.7979,5.8,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451659.82,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451659.9222,5.2,,,Vis.,TBX,KS,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451660.4618,5.2,,,Vis.,AAX,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451661.0521,5.0,,,Vis.,RIX,T,,,,,,,V,,,,ETA CAR,,STD,,,,
2451661.0688,5.1,,,Vis.,RIX,T,,,,,,,V,,,,ETA CAR,,STD,,,,
2451661.8,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451661.9722,5.7,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451662.3597,5.6,,,Vis.,TUC,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451662.5104,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451662.816,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451662.8611,5.5,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451663.3986,5.0,,,Vis.,ARL,K,,,,,,,V,,,,ETA CAR,,STD,,,,
2451663.4688,5.1,,,Vis.,SBN,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451663.85,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451663.884,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451663.9736,5.5,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451664.5007,5.1,,,Vis.,RFP,A,,,,,,,V,,,,ETA CAR,,STD,,,,
2451664.925,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451664.9514,5.5,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451664.9694,5.1,,,Vis.,RIX,T,,,,,,,V,,,,ETA CAR,,STD,,,,
2451665.4,5.1,,,Vis.,PLA,A,,,,,,,V,,,,ETA CAR,,STD,,,,
2451665.8861,5.4,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451665.9271,5.4,,,Vis.,TBX,KS,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451666.23,5.5,,,Vis.,MLF,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451666.824,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451666.86,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451666.8944,5.4,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451666.9356,5.783,,,B,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451666.9385,ETA CAR,,STD,215,,,
2451666.9356,5.475,,,U,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451666.9385,ETA CAR,,STD,215,,,
2451666.9356,5.110,,,V,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451666.9385,ETA CAR,,STD,215,,,
2451667.0868,5.1,,,Vis.,PEX,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451667.3438,5.2,,,Vis.,TUC,,45,65,,,,,V,,,,ETA CAR,,STD,,,,
2451669.4000,5.0,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451669.9056,5.5,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451670.4972,5.5,,,Vis.,TVG,,55,,SA0854,505002056,,,V,,,,ETA CAR,,STD,,,,
2451671.3896,5.0,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451671.5,5.15,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451671.8625,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451671.9076,5.4,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451672.8715,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451673.4278,5.0,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451673.5,5.6,,,Vis.,PPB,,54,61,SA57,,,,V,,,,ETA CAR,,STD,,,,
2451673.791,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451673.8701,5.4,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451673.9,5.4,,,Vis.,TNX,KW,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451673.9646,5.4,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451674.4056,5.2,,,Vis.,SBN,,51,54,GUIDE50,509001844,,,V,,,,ETA CAR,,STD,,,,
2451675.5,5.15,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451675.5035,5.2,,,Vis.,AAX,M,,,,,,,V,,,,ETA CAR,,STD,,,,
2451675.875,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451676.3979,5.0,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451676.4271,5.2,,,Vis.,SBN,,51,54,GUIDE50,511001915,,,V,,,,ETA CAR,,STD,,,,
2451676.9063,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451678.9042,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451679.2028,5.5,,,Vis.,JA,W,,,,,,,V,,,,ETA CAR,,STD,,,,
2451679.4035,5.0,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451679.5069,5.2,,,Vis.,SBN,M,51,54,GUIDE50,514002110,,,V,,,,ETA CAR,,STD,,,,
2451679.8451,5.4,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451680.0,5.6,,,Vis.,CR,K,,,,,,,V,,,,ETA CAR,,STD,,,,
2451680.5278,5.2,,,Vis.,SBN,M,51,54,GUIDE50,515002140,,,V,,,,ETA CAR,,STD,,,,
2451680.806,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451680.8313,5.4,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451680.866,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451682.0437,5.3,,,Vis.,RIX,M,540,592,T,517001303,,,V,,,,ETA CAR,,STD,,,,
2451682.4111,5.2,,,Vis.,SBN,M,51,54,GUIDE50,517001852,,,V,,,,ETA CAR,,STD,,,,
2451682.9535,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451683.3792,5.1,,,Vis.,SBN,M,51,54,GUIDE50,518001806,,,V,,,,ETA CAR,,STD,,,,
2451683.7972,5.5,,,Vis.,JA,W,,,,,,,V,,,,ETA CAR,,STD,,,,
2451683.943,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451684.4090,5.1,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451684.783,5.1,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451684.85,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451684.8646,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451685.859,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451686.5,5.14,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451686.8653,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451687.4694,5.0,,,Vis.,RFP,A,,,,,,,V,,,,ETA CAR,,STD,,,,
2451687.5,5.6,,,Vis.,PPB,,54,61,SA57,,,,V,,,,ETA CAR,,STD,,,,
2451687.805,5.2,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451687.85,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451687.8799,5.8,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451688.3493,5.2,,,Vis.,TUC,,45,65,,,,,V,,,,ETA CAR,,STD,,,,
2451688.4986,5.1,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451688.8197,5.386,,,U,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451688.8220,ETA CAR,,STD,216,,,
2451688.8197,5.765,,,B,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451688.8220,ETA CAR,,STD,216,,,
2451688.8197,5.120,,,V,APOG,,,,,S. WALKER (APOG) ARCHIVAL DATA IMPORT,1,,Z,,,2451688.8220,ETA CAR,,STD,216,,,
2451688.85,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451688.8757,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451688.8938,5.6,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451689.0333,5.4,,,Vis.,RIX,,54,,T,524001248,,,V,,,,ETA CAR,,STD,,,,
2451689.835,5.2,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451690.4444,5.2,,,Vis.,PLA,,45,55,ATLAS,,,,V,,,,ETA CAR,,STD,,,,
2451690.4701,5.4,,,Vis.,TVG,,55,,SA0854,525002017,,,V,,,,ETA CAR,,STD,,,,
2451690.84,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451690.8813,5.7,,,Vis.,JA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451691.4187,5.1,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451691.572,5.5,,,Vis.,IPA,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451691.794,5.2,,,Vis.,HGC,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451691.85,5.2,,,Vis.,MBB,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ETA CAR,,STD,,,,RASNZ
2451691.8715,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451692.521,5.2,,,Vis.,MHR,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451692.9896,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451693.4,5.17,,,Vis.,OSE,,508,538,OTERO2001,,,,Z,,,,ETA CAR,AAVSO,STD,,,,
2451693.8729,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451694.9097,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451695.22,5.6,,,Vis.,MLF,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451695.4764,5.5,,,Vis.,AAX,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451695.9271,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451696.8368,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
2451697.3882,5.1,,,Vis.,ARL,,,,,,,,V,,,,ETA CAR,,STD,,,,
2451697.9299,5.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ETA CAR,VSS,STD,,,,
